sem_bge,comp_bge,exp_bge,form_bge,sem_v2,skills_raw,edu_gap,edu_domain_compat,exp_domain_ratio,label
0.739421,0.0385,0.5,0.5,0.739421,0.0385,0.0,1.0,0.0577,0.1712
0.773829,0.0577,0.5,0.5,0.773829,0.0577,0.0,1.0,0.0866,0.2379
0.746822,0.0,0.5,0.5,0.746822,0.0,0.0,0.45,0.0,0.2027
0.758402,0.0577,0.5,0.5,0.758402,0.0577,0.0,1.0,0.0866,0.1151
0.762486,0.0,0.5,0.5,0.762486,0.0,0.0,1.0,0.0,0.2032
0.736788,0.0385,0.5,0.5,0.736788,0.0385,0.0,1.0,0.0577,0.1018
0.748274,0.0577,0.5,0.5,0.748274,0.0577,0.0,1.0,0.0866,0.2457
0.812792,0.0385,0.5,0.5,0.812792,0.0385,0.0,1.0,0.0577,0.0731
0.770824,0.0769,0.5,0.5,0.770824,0.0769,0.0,1.0,0.1153,0.1767
0.775507,0.0385,0.5,0.5,0.775507,0.0385,0.0,1.0,0.0577,0.1913
0.697411,0.0962,0.5,0.5,0.697411,0.0962,0.0,1.0,0.1443,0.1164
0.757318,0.0385,0.5,0.5,0.757318,0.0385,0.0,1.0,0.0577,0.2027
0.721262,0.0577,0.5,0.5,0.721262,0.0577,0.0,1.0,0.0866,0.1626
0.754953,0.0,0.5,0.5,0.754953,0.0,0.0,1.0,0.0,0.1849
0.716881,0.0577,0.5,0.5,0.716881,0.0577,0.0,1.0,0.0866,0.2247
0.752767,0.0769,0.5,0.5,0.752767,0.0769,0.0,1.0,0.1153,0.1114
0.747215,0.1154,0.5,0.5,0.747215,0.1154,0.0,1.0,0.1731,0.1543
0.738432,0.1154,0.5,0.5,0.738432,0.1154,0.0,1.0,0.1731,0.2215
0.739862,0.0769,0.5,0.5,0.739862,0.0769,0.0,1.0,0.1153,0.2119
0.747441,0.0577,0.5,0.5,0.747441,0.0577,0.0,1.0,0.0866,0.1904
0.78557,0.0192,0.5,0.5,0.78557,0.0192,0.0,1.0,0.0288,0.3447
0.764035,0.0577,0.5,0.5,0.764035,0.0577,0.0,1.0,0.0866,0.0868
0.746857,0.0577,0.5,0.5,0.746857,0.0577,0.0,1.0,0.0866,0.1
0.793153,0.0577,0.5,0.5,0.793153,0.0577,0.0,1.0,0.0866,0.1447
0.720863,0.0577,0.5,0.5,0.720863,0.0577,0.0,1.0,0.0866,0.1274
0.764866,0.0577,0.5,0.5,0.764866,0.0577,0.0,1.0,0.0866,0.0767
0.777566,0.0385,0.5,0.5,0.777566,0.0385,0.0,1.0,0.0577,0.1388
0.71013,0.0385,0.5,0.5,0.71013,0.0385,0.0,1.0,0.0577,0.1708
0.772523,0.0577,0.5,0.5,0.772523,0.0577,0.0,1.0,0.0866,0.2425
0.778005,0.0577,0.5,0.5,0.778005,0.0577,0.0,1.0,0.0866,0.2187
0.75783,0.0769,0.5,0.5,0.75783,0.0769,0.0,1.0,0.1153,0.1927
0.774948,0.0769,0.5,0.5,0.774948,0.0769,0.0,1.0,0.1153,0.3548
0.76081,0.0577,0.5,0.5,0.76081,0.0577,0.0,0.45,0.0866,0.284
0.731969,0.0385,0.5,0.5,0.731969,0.0385,0.0,1.0,0.0577,0.2954
0.759287,0.0577,0.5,0.5,0.759287,0.0577,0.0,1.0,0.0866,0.2393
0.700314,0.0577,0.5,0.5,0.700314,0.0577,0.0,1.0,0.0866,0.1753
0.732271,0.0577,0.5,0.5,0.732271,0.0577,0.0,1.0,0.0866,0.1913
0.776817,0.1154,0.5,0.5,0.776817,0.1154,0.0,1.0,0.1731,0.2265
0.738993,0.0577,0.5,0.5,0.738993,0.0577,0.0,1.0,0.0866,0.1164
0.745453,0.0577,0.5,0.5,0.745453,0.0577,0.0,1.0,0.0866,0.0986
0.780286,0.0385,0.5,0.5,0.780286,0.0385,0.0,1.0,0.0577,0.1895
0.715106,0.0962,0.5,0.5,0.715106,0.0962,0.0,1.0,0.1443,0.1689
0.762304,0.1154,0.5,0.5,0.762304,0.1154,0.0,1.0,0.1731,0.2169
0.726227,0.0577,0.5,0.5,0.726227,0.0577,0.0,1.0,0.0866,0.5397
0.736674,0.0385,0.5,0.5,0.736674,0.0385,0.0,1.0,0.0577,0.2571
0.751722,0.0962,0.5,0.5,0.751722,0.0962,0.0,1.0,0.1443,0.1721
0.766136,0.0769,0.5,0.5,0.766136,0.0769,0.0,1.0,0.1153,0.1767
0.747496,0.0577,0.5,0.5,0.747496,0.0577,0.0,1.0,0.0866,0.0991
0.781679,0.0962,0.5,0.5,0.781679,0.0962,0.0,1.0,0.1443,0.1356
0.778746,0.0714,0.5,0.5,0.778746,0.0714,0.0,1.0,0.1071,0.5067
0.841654,0.1429,0.5,0.5,0.841654,0.1429,0.0,0.8,0.2143,0.6711
0.75168,0.1429,0.5,0.5,0.75168,0.1429,0.0,1.0,0.2143,0.5126
0.744753,0.25,0.5,0.5,0.744753,0.25,0.0,0.45,0.375,0.7475
0.796496,0.1786,0.5,0.5,0.796496,0.1786,0.0,1.0,0.2679,0.6711
0.733858,0.1071,0.5,0.5,0.733858,0.1071,0.0,1.0,0.1607,0.5185
0.752219,0.1071,0.5,0.5,0.752219,0.1071,0.0,1.0,0.1607,0.4606
0.776511,0.1786,0.5,0.5,0.776511,0.1786,0.0,1.0,0.2679,0.3364
0.733536,0.0714,0.5,0.5,0.733536,0.0714,0.0,1.0,0.1071,0.2894
0.861461,0.1786,0.5,0.5,0.861461,0.1786,0.0,1.0,0.2679,0.8062
0.756322,0.0357,0.5,0.5,0.756322,0.0357,0.0,1.0,0.0536,0.2794
0.781602,0.1071,0.5,0.5,0.781602,0.1071,0.0,1.0,0.1607,0.7005
0.776984,0.1071,0.5,0.5,0.776984,0.1071,0.0,1.0,0.1607,0.6896
0.750453,0.1071,0.5,0.5,0.750453,0.1071,0.0,1.0,0.1607,0.4715
0.77074,0.0714,0.5,0.5,0.77074,0.0714,0.0,0.45,0.1071,0.4312
0.749553,0.0714,0.5,0.5,0.749553,0.0714,0.0,1.0,0.1071,0.5596
0.81461,0.2143,0.5,0.5,0.81461,0.2143,0.0,1.0,0.3215,0.6359
0.800654,0.1071,0.5,0.5,0.800654,0.1071,0.0,0.45,0.1607,0.4128
0.789655,0.0357,0.5,0.5,0.789655,0.0357,0.0,1.0,0.0536,0.5126
0.752679,0.1071,0.5,0.5,0.752679,0.1071,0.0,1.0,0.1607,0.3926
0.757191,0.1786,0.5,0.5,0.757191,0.1786,0.0,1.0,0.2679,0.3784
0.730496,0.1429,0.5,0.5,0.730496,0.1429,0.0,1.0,0.2143,0.5419
0.80641,0.0417,0.5,0.5,0.80641,0.0417,0.0,1.0,0.0625,0.0751
0.831682,0.0,0.5,0.5,0.831682,0.0,0.0,1.0,0.0,0.1821
0.825503,0.0,0.5,0.5,0.825503,0.0,0.0,1.0,0.0,0.0983
0.804723,0.0833,0.5,0.5,0.804723,0.0833,0.0,1.0,0.125,0.317
0.727769,0.0417,0.5,0.5,0.727769,0.0417,0.0,1.0,0.0625,0.1416
0.830887,0.0417,0.5,0.5,0.830887,0.0417,0.0,1.0,0.0625,0.0983
0.805901,0.0833,0.5,0.5,0.805901,0.0833,0.0,1.0,0.125,0.7505
0.778819,0.0417,0.5,0.5,0.778819,0.0417,0.0,1.0,0.0625,0.394
0.809527,0.0417,0.5,0.5,0.809527,0.0417,0.0,1.0,0.0625,0.1724
0.847035,0.0,0.5,0.5,0.847035,0.0,0.0,1.0,0.0,0.2447
0.81108,0.125,0.5,0.5,0.81108,0.125,0.0,1.0,0.1875,0.1185
0.81108,0.125,0.5,0.5,0.81108,0.125,0.0,1.0,0.1875,0.1185
0.833792,0.1667,0.5,0.5,0.833792,0.1667,0.0,0.45,0.25,0.5694
0.774591,0.0,0.5,0.5,0.774591,0.0,0.0,1.0,0.0,0.6021
0.843419,0.0417,0.5,0.5,0.843419,0.0417,0.0,1.0,0.0625,0.4277
0.798311,0.0833,0.5,0.5,0.798311,0.0833,0.0,1.0,0.125,0.1985
0.811529,0.0417,0.5,0.5,0.811529,0.0417,0.0,1.0,0.0625,0.1724
0.819299,0.0417,0.5,0.5,0.819299,0.0417,0.0,0.45,0.0625,0.764
0.810439,0.25,0.5,0.5,0.810439,0.25,0.0,1.0,0.375,0.7678
0.803291,0.0833,0.5,0.5,0.803291,0.0833,0.0,1.0,0.125,0.1387
0.845842,0.0417,0.5,0.5,0.845842,0.0417,0.0,1.0,0.0625,0.1185
0.754263,0.0833,0.5,0.5,0.754263,0.0833,0.0,0.8,0.125,0.2755
0.812881,0.0833,0.5,0.5,0.812881,0.0833,0.0,1.0,0.125,0.1185
0.836754,0.125,0.5,0.5,0.836754,0.125,0.0,1.0,0.1875,0.3401
0.8083,0.0833,0.5,0.5,0.8083,0.0833,0.0,1.0,0.125,0.2659
0.819331,0.1667,0.5,0.5,0.819331,0.1667,0.0,1.0,0.25,0.3333
0.783148,0.125,0.5,0.5,0.783148,0.125,0.0,1.0,0.1875,0.4104
0.835071,0.125,0.5,0.5,0.835071,0.125,0.0,1.0,0.1875,0.6696
0.823184,0.125,0.5,0.5,0.823184,0.125,0.0,1.0,0.1875,0.3902
0.764342,0.0833,0.5,0.5,0.764342,0.0833,0.0,1.0,0.125,0.4605
0.811666,0.1667,0.5,0.5,0.811666,0.1667,0.0,0.8,0.25,0.5559
0.767206,0.0,0.5,0.5,0.767206,0.0,0.0,1.0,0.0,0.5385
0.80272,0.0,0.5,0.5,0.80272,0.0,0.0,1.0,0.0,0.1724
0.785826,0.0833,0.5,0.5,0.785826,0.0833,0.0,1.0,0.125,0.4075
0.83379,0.0,0.5,0.5,0.83379,0.0,0.0,1.0,0.0,0.1185
0.809557,0.125,0.5,0.5,0.809557,0.125,0.0,1.0,0.1875,0.1416
0.801288,0.0833,0.5,0.5,0.801288,0.0833,0.0,0.8,0.125,0.1724
0.805148,0.0417,0.5,0.5,0.805148,0.0417,0.0,1.0,0.0625,0.1185
0.815949,0.0833,0.5,0.5,0.815949,0.0833,0.0,1.0,0.125,0.1676
0.802214,0.0833,0.5,0.5,0.802214,0.0833,0.0,1.0,0.125,0.1185
0.819462,0.0417,0.5,0.5,0.819462,0.0417,0.0,1.0,0.0625,0.1185
0.799871,0.0417,0.5,0.5,0.799871,0.0417,0.0,1.0,0.0625,0.026
0.851508,0.0833,0.5,0.5,0.851508,0.0833,0.0,1.0,0.125,0.2264
0.800913,0.125,0.5,0.5,0.800913,0.125,0.0,1.0,0.1875,0.3141
0.802022,0.125,0.5,0.5,0.802022,0.125,0.0,1.0,0.1875,0.1696
0.773073,0.0833,0.5,0.5,0.773073,0.0833,0.0,1.0,0.125,0.026
0.830843,0.0,0.5,0.5,0.830843,0.0,0.0,1.0,0.0,0.5434
0.797103,0.0417,0.5,0.5,0.797103,0.0417,0.0,1.0,0.0625,0.0751
0.825513,0.0417,0.5,0.5,0.825513,0.0417,0.0,1.0,0.0625,0.1888
0.827484,0.0417,0.5,0.5,0.827484,0.0417,0.0,1.0,0.0625,0.1416
0.834204,0.0417,0.5,0.5,0.834204,0.0417,0.0,1.0,0.0625,0.1724
0.812189,0.0833,0.5,0.5,0.812189,0.0833,0.0,1.0,0.125,0.7004
0.829038,0.0417,0.5,0.5,0.829038,0.0417,0.0,1.0,0.0625,0.1445
0.823823,0.0417,0.5,0.5,0.823823,0.0417,0.0,1.0,0.0625,0.2187
0.806669,0.0417,0.5,0.5,0.806669,0.0417,0.0,1.0,0.0625,0.183
0.77576,0.125,0.5,0.5,0.77576,0.125,0.0,1.0,0.1875,0.0983
0.841839,0.125,0.5,0.5,0.841839,0.125,0.0,1.0,0.1875,0.8584
0.803998,0.0417,0.5,0.5,0.803998,0.0417,0.0,1.0,0.0625,0.0983
0.83591,0.0417,0.5,0.5,0.83591,0.0417,0.0,1.0,0.0625,0.29
0.801998,0.0833,0.5,0.5,0.801998,0.0833,0.0,1.0,0.125,0.1416
0.815189,0.0,0.5,0.5,0.815189,0.0,0.0,1.0,0.0,0.1753
0.83829,0.0417,0.5,0.5,0.83829,0.0417,0.0,1.0,0.0625,0.1985
0.787523,0.0833,0.5,0.5,0.787523,0.0833,0.0,1.0,0.125,0.1185
0.802177,0.125,0.5,0.5,0.802177,0.125,0.0,1.0,0.1875,0.236
0.810142,0.0417,0.5,0.5,0.810142,0.0417,0.0,1.0,0.0625,0.3102
0.818498,0.125,0.5,0.5,0.818498,0.125,0.0,1.0,0.1875,0.2592
0.890112,0.1667,0.5,0.5,0.890112,0.1667,0.0,0.8,0.25,0.4451
0.831003,0.0833,0.5,0.5,0.831003,0.0833,0.0,1.0,0.125,0.3401
0.817432,0.0417,0.5,0.5,0.817432,0.0417,0.0,1.0,0.0625,0.2187
0.835683,0.25,0.5,0.5,0.835683,0.25,0.0,1.0,0.375,0.9528
0.888584,0.0833,0.5,0.5,0.888584,0.0833,0.0,1.0,0.125,0.7977
0.813776,0.0,0.5,0.5,0.813776,0.0,0.0,1.0,0.0,0.0983
0.798236,0.0417,0.5,0.5,0.798236,0.0417,0.0,1.0,0.0625,0.1927
0.82161,0.0833,0.5,0.5,0.82161,0.0833,0.0,1.0,0.125,0.2861
0.805182,0.0833,0.5,0.5,0.805182,0.0833,0.0,1.0,0.125,0.1416
0.844998,0.0417,0.5,0.5,0.844998,0.0417,0.0,1.0,0.0625,0.1185
0.815029,0.0417,0.5,0.5,0.815029,0.0417,0.0,1.0,0.0625,0.1724
0.842596,0.2917,0.5,0.5,0.842596,0.2917,0.0,1.0,0.4375,0.4547
0.807063,0.0417,0.5,0.5,0.807063,0.0417,0.0,0.45,0.0625,0.0751
0.77796,0.0,0.5,0.5,0.77796,0.0,0.0,1.0,0.0,0.1445
0.803325,0.0417,0.5,0.5,0.803325,0.0417,0.0,1.0,0.0625,0.1185
0.790869,0.0833,0.5,0.5,0.790869,0.0833,0.0,1.0,0.125,0.2524
0.836915,0.125,0.5,0.5,0.836915,0.125,0.0,0.45,0.1875,0.5491
0.828184,0.0417,0.5,0.5,0.828184,0.0417,0.0,1.0,0.0625,0.0983
0.81374,0.1667,0.5,0.5,0.81374,0.1667,0.0,1.0,0.25,0.4884
0.806508,0.0417,0.5,0.5,0.806508,0.0417,0.0,1.0,0.0625,0.5116
0.814958,0.0833,0.5,0.5,0.814958,0.0833,0.0,1.0,0.125,0.3401
0.85102,0.0833,0.5,0.5,0.85102,0.0833,0.0,1.0,0.125,0.2023
0.829995,0.0833,0.5,0.5,0.829995,0.0833,0.0,1.0,0.125,0.2736
0.735207,0.0833,0.5,0.5,0.735207,0.0833,0.0,1.0,0.125,0.3738
0.80823,0.125,0.5,0.5,0.80823,0.125,0.0,1.0,0.1875,0.1908
0.818404,0.0833,0.5,0.5,0.818404,0.0833,0.0,1.0,0.125,0.3709
0.789607,0.0833,0.5,0.5,0.789607,0.0833,0.0,0.45,0.125,0.4104
0.760647,0.0833,0.5,0.5,0.760647,0.0833,0.0,1.0,0.125,0.1985
0.829441,0.0833,0.5,0.5,0.829441,0.0833,0.0,1.0,0.125,0.4672
0.826696,0.0417,0.5,0.5,0.826696,0.0417,0.0,1.0,0.0625,0.1416
0.823707,0.0833,0.5,0.5,0.823707,0.0833,0.0,1.0,0.125,0.1185
0.851625,0.0417,0.5,0.5,0.851625,0.0417,0.0,1.0,0.0625,0.5019
0.801751,0.0417,0.5,0.5,0.801751,0.0417,0.0,0.8,0.0625,0.8044
0.840918,0.125,0.5,0.5,0.840918,0.125,0.0,1.0,0.1875,0.5019
0.820071,0.125,0.5,0.5,0.820071,0.125,0.0,1.0,0.1875,0.1561
0.777223,0.0417,0.5,0.5,0.777223,0.0417,0.0,1.0,0.0625,0.2254
0.884001,0.0417,0.5,0.5,0.884001,0.0417,0.0,1.0,0.0625,0.5954
0.805127,0.125,0.5,0.5,0.805127,0.125,0.0,1.0,0.1875,0.3025
0.799663,0.0417,0.5,0.5,0.799663,0.0417,0.0,1.0,0.0625,0.1224
0.805767,0.0417,0.5,0.5,0.805767,0.0417,0.0,0.45,0.0625,0.2023
0.798927,0.0,0.5,0.5,0.798927,0.0,0.0,1.0,0.0,0.1185
0.813285,0.0833,0.5,0.5,0.813285,0.0833,0.0,1.0,0.125,0.5019
0.786773,0.0417,0.5,0.5,0.786773,0.0417,0.0,1.0,0.0625,0.5
0.82587,0.0417,0.5,0.5,0.82587,0.0417,0.0,1.0,0.0625,0.1185
0.793124,0.125,0.5,0.5,0.793124,0.125,0.0,1.0,0.1875,0.5491
0.835514,0.0417,0.5,0.5,0.835514,0.0417,0.0,1.0,0.0625,0.211
0.84384,0.0833,0.5,0.5,0.84384,0.0833,0.0,1.0,0.125,0.737
0.829921,0.0417,0.5,0.5,0.829921,0.0417,0.0,1.0,0.0625,0.1185
0.792089,0.0417,0.5,0.5,0.792089,0.0417,0.0,1.0,0.0625,0.1484
0.826442,0.0,0.5,0.5,0.826442,0.0,0.0,1.0,0.0,0.2023
0.827759,0.1053,0.5,0.5,0.827759,0.1053,0.0,1.0,0.158,0.4997
0.790136,0.1053,0.5,0.5,0.790136,0.1053,0.0,1.0,0.158,0.2197
0.825624,0.0789,0.5,0.5,0.825624,0.0789,0.0,1.0,0.1183,0.3587
0.872474,0.1053,0.5,0.5,0.872474,0.1053,0.0,1.0,0.158,0.6188
0.835714,0.0789,0.5,0.5,0.835714,0.0789,0.0,1.0,0.1183,0.2537
0.799686,0.1579,0.5,0.5,0.799686,0.1579,0.0,1.0,0.2369,0.4952
0.822265,0.0263,0.5,0.5,0.822265,0.0263,0.0,1.0,0.0394,0.4548
0.799457,0.0789,0.5,0.5,0.799457,0.0789,0.0,1.0,0.1183,0.2133
0.846431,0.0263,0.5,0.5,0.846431,0.0263,0.0,1.0,0.0394,0.3254
0.787774,0.0789,0.5,0.5,0.787774,0.0789,0.0,1.0,0.1183,0.5894
0.815377,0.0789,0.5,0.5,0.815377,0.0789,0.0,1.0,0.1183,0.435
0.83566,0.0789,0.5,0.5,0.83566,0.0789,0.0,1.0,0.1183,0.157
0.875688,0.0526,0.5,0.5,0.875688,0.0526,0.0,0.45,0.0789,0.5509
0.809805,0.0526,0.5,0.5,0.809805,0.0526,0.0,1.0,0.0789,0.6118
0.794772,0.1053,0.5,0.5,0.794772,0.1053,0.0,1.0,0.158,0.6791
0.817569,0.0789,0.5,0.5,0.817569,0.0789,0.0,1.0,0.1183,0.5426
0.836201,0.0526,0.5,0.5,0.836201,0.0526,0.0,1.0,0.0789,0.2844
0.805069,0.1053,0.5,0.5,0.805069,0.1053,0.0,1.0,0.158,0.2556
0.860756,0.0263,0.5,0.5,0.860756,0.0263,0.0,1.0,0.0394,0.6861
0.844844,0.0,0.5,0.5,0.844844,0.0,0.0,1.0,0.0,0.2044
0.850616,0.0526,0.5,0.5,0.850616,0.0526,0.0,1.0,0.0789,0.3139
0.847849,0.0526,0.5,0.5,0.847849,0.0526,0.0,1.0,0.0789,0.3543
0.872392,0.1316,0.5,0.5,0.872392,0.1316,0.0,0.45,0.1974,0.3274
0.80085,0.0526,0.5,0.5,0.80085,0.0526,0.0,1.0,0.0789,0.4504
0.827171,0.0263,0.5,0.5,0.827171,0.0263,0.0,0.8,0.0394,0.1339
0.792109,0.1579,0.5,0.5,0.792109,0.1579,0.0,1.0,0.2369,0.7489
0.831447,0.0789,0.5,0.5,0.831447,0.0789,0.0,1.0,0.1183,0.4619
0.831486,0.1053,0.5,0.5,0.831486,0.1053,0.0,1.0,0.158,0.5086
0.84288,0.1053,0.5,0.5,0.84288,0.1053,0.0,1.0,0.158,0.5759
0.809808,0.1316,0.5,0.5,0.809808,0.1316,0.0,1.0,0.1974,0.3472
0.800552,0.1316,0.5,0.5,0.800552,0.1316,0.0,1.0,0.1974,0.4029
0.807079,0.0789,0.5,0.5,0.807079,0.0789,0.0,0.8,0.1183,0.5669
0.811927,0.0789,0.5,0.5,0.811927,0.0789,0.0,1.0,0.1183,0.5445
0.797947,0.0789,0.5,0.5,0.797947,0.0789,0.0,1.0,0.1183,0.6861
0.831844,0.1579,0.5,0.5,0.831844,0.1579,0.0,0.45,0.2369,0.8206
0.796684,0.1053,0.5,0.5,0.796684,0.1053,0.0,1.0,0.158,0.7892
0.828846,0.0789,0.5,0.5,0.828846,0.0789,0.0,1.0,0.1183,0.3741
0.81423,0.0789,0.5,0.5,0.81423,0.0789,0.0,1.0,0.1183,0.3587
0.825237,0.1316,0.5,0.5,0.825237,0.1316,0.0,0.45,0.1974,0.271
0.810739,0.0789,0.5,0.5,0.810739,0.0789,0.0,1.0,0.1183,0.2063
0.846032,0.1316,0.5,0.5,0.846032,0.1316,0.0,1.0,0.1974,0.4619
0.830125,0.0789,0.5,0.5,0.830125,0.0789,0.0,1.0,0.1183,0.8187
0.821656,0.1053,0.5,0.5,0.821656,0.1053,0.0,1.0,0.158,0.4215
0.775258,0.1316,0.5,0.5,0.775258,0.1316,0.0,1.0,0.1974,0.4369
0.844161,0.1316,0.5,0.5,0.844161,0.1316,0.0,1.0,0.1974,0.6528
0.845058,0.1579,0.5,0.5,0.845058,0.1579,0.0,1.0,0.2369,0.3562
0.876565,0.0789,0.5,0.5,0.876565,0.0789,0.0,0.45,0.1183,0.5266
0.800635,0.1053,0.5,0.5,0.800635,0.1053,0.0,1.0,0.158,0.3901
0.819511,0.0526,0.5,0.5,0.819511,0.0526,0.0,1.0,0.0789,0.5445
0.823209,0.0526,0.5,0.5,0.823209,0.0526,0.0,1.0,0.0789,0.4728
0.81502,0.1053,0.5,0.5,0.81502,0.1053,0.0,1.0,0.158,0.2242
0.812849,0.1316,0.5,0.5,0.812849,0.1316,0.0,1.0,0.1974,0.5625
0.832319,0.0789,0.5,0.5,0.832319,0.0789,0.0,1.0,0.1183,0.1839
0.819888,0.0,0.5,0.5,0.819888,0.0,0.0,1.0,0.0,0.1461
0.783028,0.1316,0.5,0.5,0.783028,0.1316,0.0,1.0,0.1974,0.7104
0.810614,0.1053,0.5,0.5,0.810614,0.1053,0.0,1.0,0.158,0.704
0.847343,0.1053,0.5,0.5,0.847343,0.1053,0.0,1.0,0.158,0.376
0.839824,0.0789,0.5,0.5,0.839824,0.0789,0.0,0.8,0.1183,0.4728
0.792114,0.0526,0.5,0.5,0.792114,0.0526,0.0,1.0,0.0789,0.3209
0.790888,0.0526,0.5,0.5,0.790888,0.0526,0.0,1.0,0.0789,0.3901
0.838259,0.0,0.5,0.5,0.838259,0.0,0.0,1.0,0.0,0.5625
0.76629,0.0263,0.5,0.5,0.76629,0.0263,0.0,1.0,0.0394,0.6278
0.801586,0.0263,0.5,0.5,0.801586,0.0263,0.0,1.0,0.0394,0.6188
0.797674,0.1053,0.5,0.5,0.797674,0.1053,0.0,1.0,0.158,0.4817
0.860775,0.0526,0.5,0.5,0.860775,0.0526,0.0,1.0,0.0789,0.3677
0.838242,0.2105,0.5,0.5,0.838242,0.2105,0.0,1.0,0.3157,0.6637
0.852106,0.1053,0.5,0.5,0.852106,0.1053,0.0,1.0,0.158,0.3113
0.845496,0.0,0.5,0.5,0.845496,0.0,0.0,1.0,0.0,0.5894
0.868852,0.1842,0.5,0.5,0.868852,0.1842,0.0,1.0,0.2763,0.4773
0.842424,0.0526,0.5,0.5,0.842424,0.0526,0.0,1.0,0.0789,0.1198
0.819016,0.0526,0.5,0.5,0.819016,0.0526,0.0,0.8,0.0789,0.5919
0.794851,0.0,0.5,0.5,0.794851,0.0,0.0,0.45,0.0,0.0903
0.793567,0.0789,0.5,0.5,0.793567,0.0789,0.0,1.0,0.1183,0.2172
0.822168,0.0263,0.5,0.5,0.822168,0.0263,0.0,1.0,0.0394,0.1614
0.824926,0.0526,0.5,0.5,0.824926,0.0526,0.0,1.0,0.0789,0.6009
0.82393,0.1053,0.5,0.5,0.82393,0.1053,0.0,1.0,0.158,0.5849
0.807781,0.0526,0.5,0.5,0.807781,0.0526,0.0,1.0,0.0789,0.41
0.834901,0.1316,0.5,0.5,0.834901,0.1316,0.0,1.0,0.1974,0.6233
0.852,0.1053,0.5,0.5,0.852,0.1053,0.0,1.0,0.158,0.6368
0.809676,0.0263,0.5,0.5,0.809676,0.0263,0.0,1.0,0.0394,0.2806
0.804649,0.0,0.5,0.5,0.804649,0.0,0.0,1.0,0.0,0.1127
0.857617,0.1579,0.5,0.5,0.857617,0.1579,0.0,1.0,0.2369,0.524
0.775876,0.0526,0.5,0.5,0.775876,0.0526,0.0,1.0,0.0789,0.0615
0.831194,0.1053,0.5,0.5,0.831194,0.1053,0.0,0.45,0.158,0.4145
0.812723,0.0526,0.5,0.5,0.812723,0.0526,0.0,1.0,0.0789,0.4279
0.794123,0.1053,0.5,0.5,0.794123,0.1053,0.0,1.0,0.158,0.3472
0.87208,0.1053,0.5,0.5,0.87208,0.1053,0.0,1.0,0.158,0.3696
0.838087,0.1579,0.5,0.5,0.838087,0.1579,0.0,1.0,0.2369,0.7265
0.809553,0.0526,0.5,0.5,0.809553,0.0526,0.0,1.0,0.0789,0.5426
0.845262,0.1053,0.5,0.5,0.845262,0.1053,0.0,1.0,0.158,0.417
0.822138,0.1053,0.5,0.5,0.822138,0.1053,0.0,0.8,0.158,0.5445
0.903593,0.0789,0.5,0.5,0.903593,0.0789,0.0,1.0,0.1183,0.6477
0.837183,0.1842,0.5,0.5,0.837183,0.1842,0.0,1.0,0.2763,0.4395
0.776931,0.1316,0.5,0.5,0.776931,0.1316,0.0,1.0,0.1974,0.3882
0.840514,0.0263,0.5,0.5,0.840514,0.0263,0.0,1.0,0.0394,0.4753
0.797563,0.0789,0.5,0.5,0.797563,0.0789,0.0,0.45,0.1183,0.2492
0.796362,0.1053,0.5,0.5,0.796362,0.1053,0.0,0.8,0.158,0.2044
0.845094,0.1053,0.5,0.5,0.845094,0.1053,0.0,1.0,0.158,0.713
0.860687,0.0789,0.5,0.5,0.860687,0.0789,0.0,0.45,0.1183,0.2056
0.822062,0.0263,0.5,0.5,0.822062,0.0263,0.0,1.0,0.0394,0.3857
0.835296,0.1316,0.5,0.5,0.835296,0.1316,0.0,1.0,0.1974,0.4773
0.842891,0.1316,0.5,0.5,0.842891,0.1316,0.0,1.0,0.1974,0.4862
0.788518,0.0,0.5,0.5,0.788518,0.0,0.0,1.0,0.0,0.1076
0.813096,0.1579,0.5,0.5,0.813096,0.1579,0.0,1.0,0.2369,0.713
0.841951,0.0789,0.5,0.5,0.841951,0.0789,0.0,1.0,0.1183,0.2486
0.816475,0.1316,0.5,0.5,0.816475,0.1316,0.0,1.0,0.1974,0.6682
0.862467,0.1053,0.5,0.5,0.862467,0.1053,0.0,0.45,0.158,0.6726
0.761739,0.1053,0.5,0.5,0.761739,0.1053,0.0,1.0,0.158,0.4843
0.797777,0.0263,0.5,0.5,0.797777,0.0263,0.0,1.0,0.0394,0.5356
0.815355,0.1053,0.5,0.5,0.815355,0.1053,0.0,1.0,0.158,0.3203
0.847041,0.1053,0.5,0.5,0.847041,0.1053,0.0,1.0,0.158,0.7534
0.800787,0.1316,0.5,0.5,0.800787,0.1316,0.0,1.0,0.1974,0.3312
0.835575,0.1579,0.5,0.5,0.835575,0.1579,0.0,1.0,0.2369,0.8161
0.829134,0.1316,0.5,0.5,0.829134,0.1316,0.0,1.0,0.1974,0.164
0.849097,0.0789,0.5,0.5,0.849097,0.0789,0.0,1.0,0.1183,0.4126
0.800247,0.2188,0.5,0.5,0.800247,0.2188,0.0,1.0,0.3282,0.7818
0.75618,0.0938,0.5,0.5,0.75618,0.0938,0.0,1.0,0.1407,0.3853
0.806645,0.1875,0.5,0.5,0.806645,0.1875,0.0,1.0,0.2812,0.3733
0.844799,0.1562,0.5,0.5,0.844799,0.1562,0.0,1.0,0.2343,0.5044
0.764047,0.0938,0.5,0.5,0.764047,0.0938,0.0,1.0,0.1407,0.2782
